Restaurant name,Order ID,Platform Key,Restaurant ID,Order status,Created at,Accepted at,Cancelled at,Cancellation reason,Cancellation owner,Rejected at,Rejection reason,Dispatched at,Delivered at,Address,Transport type,Payment type,Payment method,Food value,Packaging charges,Discount,Voucher,Minimum order value fee,Delivery Fee,Items,Preorder,Billable Status
非常泰 (台中大遠百店),rbwe-4mly,FP_TW,rbwe,Delivered,2021-10-03 17:34,2021-10-03 17:38,,,,,,2021-10-03 18:47,2021-10-03 18:56,台中市 407,Platform delivery,Online,cybersource_creditcard,1155,0,0,50,0,19,"1 BBQ嫩烤松阪豬, 1 芝麻酥蝦餅, 1 辣炒高麗菜, 1 蝦醬四季豆, 1 泰國茉莉香米, 1 紅藜米",no,yes
時時香 (高雄夢時代店),rdoc-f3u0,FP_TW,rdoc,Delivered,2021-10-03 11:30,2021-10-03 11:51,,,,,,2021-10-03 12:20,2021-10-03 12:32,高雄市 806,Platform delivery,Online,cybersource_creditcard,590,0,0,0,0,19,"2 台梗九號優質米, 1 湘西高麗菜, 1 3.5杯雞",yes,yes
時時香 (高雄夢時代店),rdoc-kp1u,FP_TW,rdoc,Delivered,2021-10-03 17:28,2021-10-03 17:31,,,,,,2021-10-03 17:55,2021-10-03 18:14,前鎮區 806,Platform delivery,Online,cybersource_creditcard,1210,0,0,0,0,35,"1 鮮菇燴時蔬, 1 剝皮辣椒燉雞湯, 1 阿婆紅燒肉, 1 香干牛肉絲",no,yes
時時香 (高雄夢時代店),rdoc-mmq6,FP_TW,rdoc,Delivered,2021-10-03 11:51,2021-10-03 11:54,,,,,,2021-10-03 12:32,2021-10-03 12:42,苓雅區,Platform delivery,Online,cybersource_creditcard,1155,0,0,0,0,0,"1 阿婆紅燒肉, 1 霸王甘蔗蝦(3支), 1 厚煎菜脯蛋, 1 香炒花椰菜, 2 台梗九號優質米",no,yes
時時香 (高雄夢時代店),rdoc-nii2,FP_TW,rdoc,Delivered,2021-10-03 13:03,2021-10-03 13:08,,,,,,2021-10-03 13:50,2021-10-03 14:00,Kaohsiung City 806,Platform delivery,Online,ApplePay,1490,0,0,0,0,0,"1 經典人氣 2人餐 [1 台梗九號優質米], 1 宮保雞丁, 2 台梗九號優質米",no,yes
時時香 (高雄夢時代店),rdoc-sby4,FP_TW,rdoc,Delivered,2021-10-03 14:37,2021-10-03 14:38,,,,,,2021-10-03 15:05,2021-10-03 15:16,苓雅區 802,Platform delivery,Online,cybersource_creditcard,650,0,0,0,0,0,"1 阿婆紅燒肉, 1 超級麻婆豆腐, 2 台梗九號優質米",no,yes
時時香 (高雄夢時代店),rdoc-zzus,FP_TW,rdoc,Delivered,2021-10-03 18:26,2021-10-03 18:28,,,,,,2021-10-03 18:57,2021-10-03 19:13,Kaohsiung City 830,Platform delivery,Online,ApplePay,2129,0,0,0,0,0,"1 干鍋嫩雞雲耳, 1 超級麻婆豆腐, 1 厚煎菜脯蛋, 1 剝皮辣椒燉雞湯, 1 經典蒜泥白肉, 1 嫩蔥爆鮮牛, 1 湘西高麗菜, 1 台梗九號優質米",no,yes
時時香 (台中新時代店),rwwd-2y8p,FP_TW,rwwd,Delivered,2021-10-03 12:41,2021-10-03 12:43,,,,,,2021-10-03 13:26,2021-10-03 13:39,南區 402,Platform delivery,Cash,COD,900,0,0,0,0,29,"1 鮮菇燴時蔬, 1 3.5杯雞, 1 嫩蔥爆鮮牛",no,yes
時時香 (台中新時代店),rwwd-4m9b,FP_TW,rwwd,Delivered,2021-10-03 13:59,2021-10-03 14:01,,,,,,2021-10-03 14:46,2021-10-03 15:04,Taichung City 412,Platform delivery,Cash,COD,1110,0,0,0,0,49,"1 阿婆紅燒肉, 1 香干牛肉絲, 1 香炒花椰菜, 1 超級麻婆豆腐",no,yes
時時香 (台中新時代店),rwwd-dw6x,FP_TW,rwwd,Delivered,2021-10-03 17:47,2021-10-03 17:51,,,,,,2021-10-03 18:25,2021-10-03 18:38,Taiping District 411,Platform delivery,Online,cybersource_creditcard,2310,0,0,100,0,49,"1 3.5杯雞, 1 招牌胡椒蝦, 1 超級麻婆豆腐, 1 麻油松阪豬, 1 湘西高麗菜, 5 台梗九號優質米, 1 嫩蔥爆鮮牛, 1 剝皮辣椒燉雞湯",no,yes
時時香 (台中新時代店),rwwd-f4x9,FP_TW,rwwd,Delivered,2021-10-03 11:49,2021-10-03 11:54,,,,,,2021-10-03 12:27,2021-10-03 12:47,太平區 406,Platform delivery,Online,cybersource_creditcard,2290,0,0,0,0,0,1 經典人氣 4人餐 [1 台梗九號優質米],no,yes
時時香 (台中新時代店),rwwd-iiv0,FP_TW,rwwd,Delivered,2021-10-03 18:12,2021-10-03 18:14,,,,,,2021-10-03 18:53,2021-10-03 19:12,太平區 411,Platform delivery,Online,cybersource_creditcard,570,0,0,0,0,0,"1 嫩蔥爆鮮牛, 1 香炒花椰菜",no,yes
非常泰 (松山店),s9f9-97d3,FP_TW,s9f9,Delivered,2021-10-03 21:45,2021-10-03 21:47,,,,,,2021-10-03 22:20,2021-10-03 22:37,Taipei City 110,Platform delivery,Online,cybersource_creditcard,650,0,0,0,0,59,"1 酸辣海鮮湯, 1 辣炒豬肉, 1 泰國茉莉香米",no,yes
非常泰 (松山店),s9f9-pt1s,FP_TW,s9f9,Delivered,2021-10-03 00:46,2021-10-03 00:47,,,,,,2021-10-03 01:14,2021-10-03 01:22,Taipei City 10491,Platform delivery,Cash,COD,1150,0,0,0,0,29,"1 經典人氣 2人餐 [1 辣炒豬肉, 1 泰國茉莉香米]",no,yes
非常泰 (松山店),s9f9-q86m,FP_TW,s9f9,Delivered,2021-10-03 22:18,2021-10-03 22:19,,,,,,2021-10-03 22:45,2021-10-03 22:57,中正區,Platform delivery,Online,cybersource_creditcard,520,0,0,0,0,0,"1 一人獨享餐 [1 辣炒豬肉, 1 泰國茉莉香米], 1 泰國茉莉香米",no,yes
非常泰 (松山店),s9f9-xze0,FP_TW,s9f9,Delivered,2021-10-03 17:27,2021-10-03 17:32,,,,,,2021-10-03 18:10,2021-10-03 18:25,Taipei City,Platform delivery,Cash,COD,2535,0,0,0,0,59,"1 酸辣海鮮湯, 1 經典人氣 3人餐 [1 辣炒豬肉, 1 紅藜米], 1 花生蝦滋圈, 1 蠔油炒時蔬",no,yes
非常泰 (松山店),s9f9-zyz3,FP_TW,s9f9,Delivered,2021-10-03 00:23,2021-10-03 00:25,,,,,,2021-10-03 00:45,2021-10-03 00:56,台北市 10491,Platform delivery,Cash,COD,1150,0,0,0,0,0,"1 經典人氣 2人餐 [1 辣炒豬肉, 1 紅藜米]",no,yes
1010湘 (新店店),sbvi-elwl,FP_TW,sbvi,Delivered,2021-10-03 15:10,2021-10-03 17:19,,,,,,2021-10-03 17:48,2021-10-03 18:05,文山區 116,Platform delivery,Online,cybersource_creditcard,1330,0,0,100,0,59,"1 神仙孜然肋排骨【3支】, 1 松子年糕牛肉, 1 雲耳腐乳嫩雞, 1 香干豬肉絲",yes,yes
1010湘 (新店店),sbvi-rpyu,FP_TW,sbvi,Delivered,2021-10-03 18:03,2021-10-03 18:13,,,,,,2021-10-03 18:55,2021-10-03 19:05,Taipei City 231,Platform delivery,Online,cybersource_creditcard,1440,0,0,0,0,0,"1 經典人氣 2人餐 [1 台灣西螺米, 1 松子年糕牛肉], 1 燒椒皮蛋, 1 台灣西螺米",no,yes
1010湘 (新店店),sbvi-tk3f,FP_TW,sbvi,Delivered,2021-10-03 17:46,2021-10-03 17:49,,,,,,2021-10-03 18:16,2021-10-03 18:26,文山區 116,Platform delivery,Online,cybersource_creditcard,1240,0,0,0,0,49,"1 經典人氣 2人餐 [1 台灣西螺米, 1 鄉里小炒肉], 1 台灣西螺米",no,yes
瓦城泰式個人餐盒 (南港店),sjrp-kdd6,FP_TW,sjrp,Delivered,2021-10-03 12:16,2021-10-03 12:16,,,,,,,2021-10-03 12:40,,Pickup,Online,cybersource_creditcard,280,0,0,0,0,0,1 嫩烤松阪豬餐盒 [1 嫩烤松阪豬餐盒],no,yes
瓦城泰式個人餐盒 (南港店),sjrp-qxz6,FP_TW,sjrp,Delivered,2021-10-03 18:16,2021-10-03 18:18,,,,,,2021-10-03 19:02,2021-10-03 19:15,Taipei City 115,Platform delivery,Cash,COD,510,0,0,0,0,49,"2 泰式椰汁炒雞肉餐盒, 1 泰北五花肉飯餐盒",no,yes
瓦城泰式個人餐盒 (永和店),t72z-ebqt,FP_TW,t72z,Delivered,2021-10-03 14:27,2021-10-03 14:28,,,,,,2021-10-03 14:45,2021-10-03 14:51,New Taipei City 234,Platform delivery,Cash,COD,269,0,0,0,0,29,"1 泰式椰汁炒雞肉餐盒, 1 泰國奶茶【冰】",no,yes
瓦城泰式個人餐盒 (永和店),t72z-fvm5,FP_TW,t72z,Delivered,2021-10-03 13:53,2021-10-03 13:58,,,,,,2021-10-03 14:21,2021-10-03 14:33,中正區 100,Platform delivery,Online,cybersource_creditcard,1180,0,0,0,0,0,"3 椒麻雞飯餐盒 [1 椒麻雞餐盒], 1 綠咖哩椰汁雞餐盒 [1 綠咖哩椰汁雞餐盒], 1 泰式椰汁牛肉餐盒",no,yes
瓦城泰式個人餐盒 (永和店),t72z-g2rm,FP_TW,t72z,Delivered,2021-10-03 17:51,2021-10-03 17:53,,,,,,2021-10-03 18:20,2021-10-03 18:25,New Taipei City 234,Platform delivery,Online,cybersource_creditcard,750,0,0,0,0,0,3 椒麻雞飯餐盒 [1 椒麻雞餐盒],no,yes
瓦城泰式個人餐盒 (永和店),t72z-xhvt,FP_TW,t72z,Delivered,2021-10-03 19:32,2021-10-03 19:33,,,,,,2021-10-03 20:00,2021-10-03 20:06,Taipei City 100,Platform delivery,Online,cybersource_creditcard,180,0,0,0,0,0,1 泰式椰汁牛肉餐盒,no,yes
瓦城泰式個人餐盒 (永和店),t72z-xpmr,FP_TW,t72z,Delivered,2021-10-03 12:10,2021-10-03 12:12,,,,,,2021-10-03 12:37,2021-10-03 12:43,Taipei City 100,Platform delivery,Online,cybersource_creditcard,420,0,0,0,0,39,"1 綠咖哩椰汁雞餐盒 [1 綠咖哩椰汁雞餐盒], 1 泰式椰汁炒雞肉餐盒",no,yes
大心泰式麵食 (漢神巨蛋店),tbyk-arha,FP_TW,tbyk,Delivered,2021-10-03 16:19,2021-10-03 16:20,,,,,,2021-10-03 16:47,2021-10-03 17:04,新興區 800,Platform delivery,Online,cybersource_creditcard,458,0,0,0,0,0,"1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【公仔麵】, 1 溏心蛋], 1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【河粉】, 1 溏心蛋]",no,yes
大心泰式麵食 (漢神巨蛋店),tbyk-bqg5,FP_TW,tbyk,Delivered,2021-10-03 16:29,2021-10-03 16:30,,,,,,2021-10-03 16:59,2021-10-03 17:23,Kaohsiung City 807,Platform delivery,Online,cybersource_creditcard,319,0,0,0,0,59,"1 酸辣海陸系列 [1 酸辣海陸麵【拉麵】], 1 泰國奶茶",no,yes
大心泰式麵食 (漢神巨蛋店),tbyk-s8at,FP_TW,tbyk,Delivered,2021-10-03 15:40,2021-10-03 15:42,,,,,,2021-10-03 16:01,2021-10-03 16:15,Kaohsiung City 807,Platform delivery,Online,cybersource_creditcard,319,0,0,0,0,35,"1 酸辣番茄松阪豬肉系列 [1 酸辣番茄松阪豬肉麵【河粉】], 1 泰國奶茶",no,yes
瓦城泰式個人餐盒 (新北板橋店),twdh-flip,FP_TW,twdh,Delivered,2021-10-03 17:28,2021-10-03 17:29,,,,,,2021-10-03 17:54,2021-10-03 17:56,Banqiao District 220,Platform delivery,Cash,COD,500,0,0,0,0,19,2 辣炒豬肉餐盒 [1 辣炒豬肉餐盒],no,yes
瓦城泰式個人餐盒 (新北板橋店),twdh-phfe,FP_TW,twdh,Delivered,2021-10-03 18:00,2021-10-03 18:00,,,,,,,2021-10-03 19:06,,Pickup,Online,cybersource_creditcard,530,0,0,100,0,0,"1 椒麻雞飯餐盒 [1 椒麻雞餐盒], 1 嫩烤松阪豬餐盒 [1 嫩烤松阪豬餐盒]",no,yes
大心泰式麵食 (台中三井店),ujzv-1831,FP_TW,ujzv,Delivered,2021-10-03 13:09,2021-10-03 13:10,,,,,,,2021-10-03 13:42,,Pickup,Online,cybersource_creditcard,250,0,25,0,0,0,1 酸辣海陸系列 [1 酸辣海陸麵【拉麵】],no,yes
大心泰式麵食 (台中三井店),ujzv-524z,FP_TW,ujzv,Delivered,2021-10-03 11:43,2021-10-03 11:45,,,,,,2021-10-03 12:16,2021-10-03 12:35,Taichung City 435,Platform delivery,Cash,COD,279,0,0,0,0,29,"1 酸辣海陸系列 [1 酸辣海陸麵【河粉】, 1 溏心蛋]",no,yes
大心泰式麵食 (台中三井店),ujzv-9o3w,FP_TW,ujzv,Delivered,2021-10-03 19:53,2021-10-03 19:54,,,,,,2021-10-03 20:09,2021-10-03 20:24,Taichung City 435,Platform delivery,Online,cybersource_creditcard,200,0,0,50,0,35,1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【拉麵】],no,yes
大心泰式麵食 (台中三井店),ujzv-9qpf,FP_TW,ujzv,Delivered,2021-10-03 13:27,2021-10-03 13:30,,,,,,2021-10-03 13:40,2021-10-03 13:53,Taichung City,Platform delivery,Online,cybersource_creditcard,1117,0,0,200,0,0,"1 酸辣海陸系列 [1 酸辣海陸麵【公仔麵】, 1 溏心蛋], 1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【公仔麵】], 1 裝熟蛋打拋豬肉飯, 1 酸辣海鮮系列 [1 酸辣海鮮麵【公仔麵】], 2 泰國奶茶",no,yes
大心泰式麵食 (台中三井店),ujzv-a5iv,FP_TW,ujzv,Delivered,2021-10-03 11:23,2021-10-03 11:24,,,,,,2021-10-03 11:50,2021-10-03 12:04,清水區 436,Platform delivery,Online,cybersource_creditcard,730,0,0,0,0,0,"1 酸辣海陸系列 [1 酸辣海陸麵【拉麵】], 1 椒麻雞拌麵, 1 酸辣番茄松阪豬肉系列 [1 酸辣番茄松阪豬肉麵【拉麵】]",no,yes
大心泰式麵食 (台中三井店),ujzv-eus6,FP_TW,ujzv,Delivered,2021-10-03 11:22,2021-10-03 11:24,,,,,,2021-10-03 11:55,2021-10-03 12:09,Taichung City 435,Platform delivery,Cash,COD,319,0,0,0,0,35,"1 裝熟蛋打拋豬肉飯, 1 泰國奶茶",no,yes
大心泰式麵食 (台中三井店),ujzv-od9o,FP_TW,ujzv,Delivered,2021-10-03 18:10,2021-10-03 18:14,,,,,,2021-10-03 18:38,2021-10-03 18:53,Taichung City 435,Platform delivery,Online,cybersource_creditcard,334,0,0,0,0,29,"1 椒麻雞拌麵 [1 溏心蛋], 1 酥炸蝦醬雞米花",no,yes
大心泰式麵食 (台中三井店),ujzv-pmaq,FP_TW,ujzv,Delivered,2021-10-03 19:37,2021-10-03 19:39,,,,,,2021-10-03 20:09,2021-10-03 20:30,梧棲區 435,Platform delivery,Online,cybersource_creditcard,788,0,0,0,0,35,"1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【河粉】], 2 泰國奶茶, 1 咖哩雞腿麵, 1 裝熟蛋綠咖哩雞肉飯",no,yes
大心泰式麵食 (宜蘭新月店),ut74-41v8,FP_TW,ut74,Delivered,2021-10-03 19:14,2021-10-03 19:15,,,,,,2021-10-03 19:36,2021-10-03 19:47,Yilan County 260,Platform delivery,Online,cybersource_creditcard,229,0,0,0,0,0,"1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【公仔麵】, 1 溏心蛋]",no,yes
大心泰式麵食 (宜蘭新月店),ut74-69z2,FP_TW,ut74,Accepted,2021-10-03 15:11,2021-10-04 11:52,,,,,,,,宜蘭市 260,Platform delivery,Cash,COD,229,0,0,0,0,0,1 咖哩雞腿麵 [1 溏心蛋],yes,yes
大心泰式麵食 (宜蘭新月店),ut74-8k46,FP_TW,ut74,Delivered,2021-10-03 17:04,2021-10-03 17:07,,,,,,2021-10-03 17:42,2021-10-03 17:50,宜蘭市 260,Platform delivery,Online,cybersource_creditcard,820,0,0,40,0,39,"2 裝熟蛋打拋豬肉飯, 1 泰式蝦醬雞翅【9支】",no,yes
大心泰式麵食 (宜蘭新月店),ut74-cspu,FP_TW,ut74,Delivered,2021-10-03 13:04,2021-10-03 16:05,,,,,,,2021-10-03 16:48,,Pickup,Online,cybersource_creditcard,378,0,37.8,100,0,0,"1 椒麻雞拌麵, 1 泰國奶茶, 1 搖滾青木瓜沙律",yes,yes
大心泰式麵食 (宜蘭新月店),ut74-hqu9,FP_TW,ut74,Cancelled,2021-10-03 17:58,2021-10-03 17:58,2021-10-03 18:57,Unable to pay,Customer,,,,,,Pickup,Online,cybersource_creditcard,334,0,33.4,90.18,0,0,"1 裝熟蛋椒麻雞飯 [1 溏心蛋], 1 酥炸蝦醬雞米花",no,no
大心泰式麵食 (宜蘭新月店),ut74-i7gg,FP_TW,ut74,Delivered,2021-10-03 17:08,2021-10-03 17:11,,,,,,2021-10-03 17:48,2021-10-03 17:57,Jiaoxi Township 262,Platform delivery,Online,cybersource_creditcard,1130,0,0,0,0,0,"1 酸辣番茄松阪豬肉系列 [1 酸辣番茄松阪豬肉麵【拉麵】], 2 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【拉麵】], 1 清燉越南牛肉河粉, 1 裝熟蛋椒麻雞飯",no,yes
大心泰式麵食 (宜蘭新月店),ut74-mlzs,FP_TW,ut74,Delivered,2021-10-03 11:49,2021-10-03 16:05,,,,,,,2021-10-03 16:48,,Pickup,Online,cybersource_creditcard,569,0,56.9,100,0,0,"1 裝熟蛋綠咖哩雞肉飯, 1 裝熟蛋打拋豬肉飯, 1 泰國奶茶",yes,yes
大心泰式麵食 (宜蘭新月店),ut74-n85c,FP_TW,ut74,Delivered,2021-10-03 18:56,2021-10-03 18:57,,,,,,2021-10-03 19:24,2021-10-03 19:29,Yilan City 260,Platform delivery,Online,cybersource_creditcard,279,0,0,0,0,0,"1 酸辣海陸系列 [1 酸辣海陸麵【公仔麵】, 1 溏心蛋]",no,yes
大心泰式麵食 (宜蘭新月店),ut74-p3ot,FP_TW,ut74,Delivered,2021-10-03 11:12,2021-10-03 11:53,,,,,,2021-10-03 12:26,2021-10-03 12:32,宜蘭市 260,Platform delivery,Online,cybersource_creditcard,650,0,0,0,0,29,"1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【河粉】], 1 清燉越南牛肉河粉, 1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【拉麵】]",yes,yes
大心泰式麵食 (宜蘭新月店),ut74-rm8n,FP_TW,ut74,Delivered,2021-10-03 12:35,2021-10-03 12:37,,,,,,2021-10-03 13:09,2021-10-03 13:22,Yilan County 260,Platform delivery,Cash,COD,348,0,0,0,0,0,"1 酸辣番茄松阪豬肉系列 [1 酸辣番茄松阪豬肉麵【拉麵】, 1 溏心蛋], 1 泰國奶茶",no,yes
大心泰式麵食 (宜蘭新月店),ut74-yfcc,FP_TW,ut74,Delivered,2021-10-03 14:27,2021-10-03 14:27,,,,,,2021-10-03 14:58,2021-10-03 15:11,Yilan County 262,Platform delivery,Cash,COD,305,0,0,30,0,0,"1 椒麻雞拌麵, 1 酥炸蝦醬雞米花",no,yes
非常泰 (板橋大遠百店),uvg3-moyi,FP_TW,uvg3,Delivered,2021-10-03 12:37,2021-10-03 12:38,,,,,,2021-10-03 13:08,2021-10-03 13:22,New Taipei City 220,Platform delivery,Online,cybersource_creditcard,595,0,0,0,0,0,"1 BBQ嫩烤松阪豬, 1 蠔油炒時蔬",no,yes
1010湘個人餐盒 (新竹東區一店),v2l9-cdo9,FP_TW,v2l9,Delivered,2021-10-03 20:15,2021-10-03 20:15,,,,,,,2021-10-03 20:53,,Pickup,Online,cybersource_creditcard,320,0,32,0,0,0,"1 鄉里小炒肉餐盒, 1 香干炒豬肉餐盒",no,yes
1010湘個人餐盒 (新竹東區一店),v2l9-uvpg,FP_TW,v2l9,Delivered,2021-10-03 18:29,2021-10-03 18:30,,,,,,2021-10-03 19:13,2021-10-03 19:17,Hsinchu City 300,Platform delivery,Online,cybersource_creditcard,380,0,0,0,0,19,"1 鄉里小炒肉餐盒, 1 酥炸口水雞餐盒",no,yes
1010湘個人餐盒 (內湖店),v80z-akc4,FP_TW,v80z,Delivered,2021-10-03 11:10,2021-10-03 11:12,,,,,,2021-10-03 11:24,2021-10-03 11:33,Taipei City 114,Platform delivery,Online,cybersource_creditcard,500,0,0,0,0,0,2 宮保雞丁餐盒 [1 宮保雞丁餐盒],no,yes
瓦城泰國料理 (松山車站店),vifg-glq3,FP_TW,vifg,Delivered,2021-10-03 16:38,2021-10-03 17:21,,,,,,2021-10-03 17:46,2021-10-03 17:55,台北市 110,Platform delivery,Online,cybersource_creditcard,1010,0,0,0,0,29,"1 辣炒豬肉, 1 綠咖哩椰汁雞, 1 蝦醬四季豆, 1 原味青木瓜沙律",yes,yes
瓦城泰國料理 (松山車站店),vifg-pxyn,FP_TW,vifg,Delivered,2021-10-03 16:27,2021-10-03 16:28,,,,,,2021-10-03 16:53,2021-10-03 17:01,信義區 110,Platform delivery,Cash,COD,1715,0,0,0,0,29,"1 BBQ嫩烤松阪豬, 1 花生蝦滋圈, 1 蝦醬四季豆, 1 海鮮什蔬沙律, 1 泰式香辣蝦燒, 2 紅藜米",no,yes
瓦城泰國料理 (松山車站店),vifg-sa1n,FP_TW,vifg,Delivered,2021-10-03 18:15,2021-10-03 18:18,,,,,,2021-10-03 18:40,2021-10-03 18:48,信義區 110,Platform delivery,Online,cybersource_creditcard,1515,0,0,0,0,29,"1 蝦醬四季豆, 1 綠咖哩椰汁雞, 2 泰國茉莉香米, 1 海鮮什蔬沙律, 1 BBQ嫩烤松阪豬, 1 原味青木瓜沙律",no,yes
瓦城泰國料理 (高雄大立店),w266-dv5w,FP_TW,w266,Delivered,2021-10-03 18:29,2021-10-03 18:31,,,,,,2021-10-03 19:14,2021-10-03 19:23,Kaohsiung City,Platform delivery,Online,cybersource_creditcard,360,0,0,30,0,0,"1 麻油松阪豬肉粽, 1 經典泰式蝦醬肉粽",no,yes
大心泰式麵食EXPRESS (台北美麗華店),wh6e-0okn,FP_TW,wh6e,Delivered,2021-10-03 13:33,2021-10-03 13:35,,,,,,2021-10-03 13:55,2021-10-03 14:02,中山區 10491,Platform delivery,Online,cybersource_creditcard,400,0,0,0,0,0,"1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【拉麵】], 1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【公仔麵】]",no,yes
大心泰式麵食EXPRESS (台北美麗華店),wh6e-4woz,FP_TW,wh6e,Delivered,2021-10-03 17:44,2021-10-03 17:46,,,,,,2021-10-03 17:58,2021-10-03 18:04,中山區 10491,Platform delivery,Online,cybersource_creditcard,650,0,0,0,0,29,"2 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【拉麵】], 1 清燉越南牛肉河粉",no,yes
大心泰式麵食EXPRESS (台北美麗華店),wh6e-6cyu,FP_TW,wh6e,Delivered,2021-10-03 12:19,2021-10-03 12:20,,,,,,2021-10-03 12:54,2021-10-03 13:04,台北市 114,Platform delivery,Online,cybersource_creditcard,700,0,0,0,0,29,"1 酸辣海陸系列 [1 酸辣海陸麵【公仔麵】], 1 裝熟蛋咖哩雞腿飯, 1 咖哩雞腿麵",no,yes
大心泰式麵食EXPRESS (台北美麗華店),wh6e-drhj,FP_TW,wh6e,Delivered,2021-10-03 20:19,2021-10-03 20:21,,,,,,2021-10-03 20:32,2021-10-03 20:42,台北市 10491,Platform delivery,Cash,COD,229,0,0,0,0,0,"1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【拉麵】, 1 溏心蛋]",no,yes
大心泰式麵食EXPRESS (台北美麗華店),wh6e-ob4j,FP_TW,wh6e,Delivered,2021-10-03 13:43,2021-10-03 13:45,,,,,,2021-10-03 14:08,2021-10-03 14:14,Taipei City 10491,Platform delivery,Online,ApplePay,759,0,0,0,0,19,"1 酸辣番茄松阪豬肉系列 [1 酸辣番茄松阪豬肉麵【公仔麵】], 1 裝熟蛋椒麻雞飯, 1 清燉越南牛肉河粉 [1 溏心蛋]",no,yes
大心泰式麵食EXPRESS (台北美麗華店),wh6e-uweh,FP_TW,wh6e,Delivered,2021-10-03 18:38,2021-10-03 18:39,,,,,,2021-10-03 18:46,2021-10-03 18:52,Taipei City 10491,Platform delivery,Cash,COD,200,0,0,0,0,29,1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【公仔麵】],no,yes
大心泰式麵食EXPRESS (台北美麗華店),wh6e-v6ed,FP_TW,wh6e,Delivered,2021-10-03 18:03,2021-10-03 18:05,,,,,,2021-10-03 18:27,2021-10-03 18:33,Taipei City 114,Platform delivery,Online,cybersource_creditcard,450,0,0,0,0,0,"1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【拉麵】], 1 清燉越南牛肉河粉",no,yes
大心泰式麵食 (大安一店),whuh-09ox,FP_TW,whuh,Delivered,2021-10-03 21:34,2021-10-03 21:35,,,,,,2021-10-03 21:51,2021-10-03 21:56,Taipei City 106,Platform delivery,Cash,COD,250,0,0,0,0,29,1 酸辣海陸系列 [1 酸辣海陸麵【拉麵】],no,yes
大心泰式麵食 (大安一店),whuh-1455,FP_TW,whuh,Delivered,2021-10-03 21:29,2021-10-03 21:30,,,,,,2021-10-03 21:43,2021-10-03 21:56,Taipei City 106,Platform delivery,Online,cybersource_creditcard,500,0,0,50,0,0,2 清燉越南牛肉河粉,no,yes
大心泰式麵食 (大安一店),whuh-bl70,FP_TW,whuh,Delivered,2021-10-03 20:51,2021-10-03 20:52,,,,,,2021-10-03 21:17,2021-10-03 21:20,Taipei City 106,Platform delivery,Online,cybersource_creditcard,200,0,0,40,0,19,1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【拉麵】],no,yes
大心泰式麵食 (大安一店),whuh-bw3t,FP_TW,whuh,Delivered,2021-10-03 21:56,2021-10-03 21:57,,,,,,2021-10-03 22:22,2021-10-03 22:32,Taipei City 100,Platform delivery,Cash,COD,250,0,0,0,0,49,1 酸辣海陸系列 [1 酸辣海陸麵【河粉】],no,yes
大心泰式麵食 (大安一店),whuh-mjor,FP_TW,whuh,Delivered,2021-10-03 22:53,2021-10-03 22:55,,,,,,2021-10-03 23:15,2021-10-03 23:26,信義區 110,Platform delivery,Online,cybersource_creditcard,200,0,0,0,0,0,1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【公仔麵】],no,yes
大心泰式麵食 (大安一店),whuh-mp68,FP_TW,whuh,Delivered,2021-10-03 13:19,2021-10-03 13:21,,,,,,2021-10-03 13:27,2021-10-03 13:32,Taipei City 106,Platform delivery,Online,cybersource_creditcard,200,0,0,0,0,0,1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【公仔麵】],no,yes
大心泰式麵食 (大安一店),whuh-wlye,FP_TW,whuh,Delivered,2021-10-03 18:24,2021-10-03 18:26,,,,,,2021-10-03 18:37,2021-10-03 18:40,大安區 106,Platform delivery,Online,cybersource_creditcard,279,0,0,0,0,29,"1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【拉麵】], 1 搖滾青木瓜沙律",no,yes
大心泰式麵食 (大安一店),whuh-zkvw,FP_TW,whuh,Delivered,2021-10-03 12:24,2021-10-03 12:25,,,,,,2021-10-03 12:46,2021-10-03 12:54,松山區 105,Platform delivery,Online,cybersource_creditcard,700,0,0,0,0,0,"1 清燉越南牛肉河粉, 1 酸辣海陸系列 [1 酸辣海陸麵【河粉】], 1 酸辣番茄豬肉系列 [1 酸辣番茄豬肉麵【河粉】]",no,yes
